序号,时间,地市,流量
10721,2018/3/23 16:00,A,2.639311728
10722,2018/3/23 17:00,A,2.716945776
10723,2018/3/23 18:00,A,2.734895773
10724,2018/3/23 19:00,A,2.903221143
10725,2018/3/23 20:00,A,3.075852255
10726,2018/3/23 21:00,A,3.029147757
10727,2018/3/23 22:00,A,2.805151059
10728,2018/3/23 23:00,A,2.252572449
10729,2018/3/24 00:00,A,1.515247586
10730,2018/3/24 01:00,A,0.85630527
10731,2018/3/24 02:00,A,0.521431766
10732,2018/3/24 03:00,A,0.365354828
10733,2018/3/24 04:00,A,0.302803195
10734,2018/3/24 05:00,A,0.405664984
10735,2018/3/24 06:00,A,0.847756339
10736,2018/3/24 07:00,A,1.400576819
10737,2018/3/24 08:00,A,1.826868594
10738,2018/3/24 09:00,A,2.22648013
10739,2018/3/24 10:00,A,2.543511899
10740,2018/3/24 11:00,A,2.744863983
10741,2018/3/24 12:00,A,3.019143478
10742,2018/3/24 13:00,A,2.637741687
10743,2018/3/24 14:00,A,2.534562723
10744,2018/3/24 15:00,A,2.562749612
10745,2018/3/24 16:00,A,2.640491647
10746,2018/3/24 17:00,A,2.70994361
10747,2018/3/24 18:00,A,2.754390173
10748,2018/3/24 19:00,A,2.942955002
10749,2018/3/24 20:00,A,3.098123441
10750,2018/3/24 21:00,A,3.044439813
10751,2018/3/24 22:00,A,2.795374738
10752,2018/3/24 23:00,A,2.252436768
10753,2018/3/25 00:00,A,1.54443418
10754,2018/3/25 01:00,A,0.882925146
10755,2018/3/25 02:00,A,0.530735889
10756,2018/3/25 03:00,A,0.34840795
10757,2018/3/25 04:00,A,0.28890499
10758,2018/3/25 05:00,A,0.360629315
10759,2018/3/25 06:00,A,0.760816116
10760,2018/3/25 07:00,A,1.286624158
10761,2018/3/25 08:00,A,1.729178229
10762,2018/3/25 09:00,A,2.184700165
10763,2018/3/25 10:00,A,2.489917068
10764,2018/3/25 11:00,A,2.652736954
10765,2018/3/25 12:00,A,2.898021121
10766,2018/3/25 13:00,A,2.640331815
10767,2018/3/25 14:00,A,2.590625198
10768,2018/3/25 15:00,A,2.626829095
10769,2018/3/25 16:00,A,2.657384409
10770,2018/3/25 17:00,A,2.701300256
10771,2018/3/25 18:00,A,2.652615387
10772,2018/3/25 19:00,A,2.858021161
10773,2018/3/25 20:00,A,2.951933035
10774,2018/3/25 21:00,A,2.841145245
10775,2018/3/25 22:00,A,2.65381282
10776,2018/3/25 23:00,A,2.196381937
10777,2018/3/26 00:00,A,1.346104553
10778,2018/3/26 01:00,A,0.708835605
10779,2018/3/26 02:00,A,0.425188785
10780,2018/3/26 03:00,A,0.314643903
10781,2018/3/26 04:00,A,0.256838663
10782,2018/3/26 05:00,A,0.360850784
10783,2018/3/26 06:00,A,0.781158707
10784,2018/3/26 07:00,A,1.406223563
10785,2018/3/26 08:00,A,1.802245514
10786,2018/3/26 09:00,A,2.080539606
10787,2018/3/26 10:00,A,2.310748315
10788,2018/3/26 11:00,A,2.429404568
10789,2018/3/26 12:00,A,2.939902136
10790,2018/3/26 13:00,A,2.395597052
10791,2018/3/26 14:00,A,2.269502066
10792,2018/3/26 15:00,A,2.373850632
10793,2018/3/26 16:00,A,2.501981772
10794,2018/3/26 17:00,A,2.571867783
10795,2018/3/26 18:00,A,2.534595773
10796,2018/3/26 19:00,A,2.714721219
10797,2018/3/26 20:00,A,2.893208984
10798,2018/3/26 21:00,A,2.905671243
10799,2018/3/26 22:00,A,2.743385001
10800,2018/3/26 23:00,A,2.254648029
10801,2018/3/27 00:00,A,1.347160748
10802,2018/3/27 01:00,A,0.690329135
10803,2018/3/27 02:00,A,0.424720032
10804,2018/3/27 03:00,A,0.308292578
10805,2018/3/27 04:00,A,0.269191608
10806,2018/3/27 05:00,A,0.392106003
10807,2018/3/27 06:00,A,0.819833197
10808,2018/3/27 07:00,A,1.45733009
10809,2018/3/27 08:00,A,1.858569244
10810,2018/3/27 09:00,A,2.150428659
10811,2018/3/27 10:00,A,1.81819021
10812,2018/3/27 11:00,A,2.464262924
10813,2018/3/27 12:00,A,2.961638882
10814,2018/3/27 13:00,A,2.409697952
10815,2018/3/27 14:00,A,2.311511057
10816,2018/3/27 15:00,A,2.42290322
10817,2018/3/27 16:00,A,2.505396228
10818,2018/3/27 17:00,A,2.584116794
10819,2018/3/27 18:00,A,2.553773416
10820,2018/3/27 19:00,A,2.742269727
10821,2018/3/27 20:00,A,2.894864188
10822,2018/3/27 21:00,A,2.95354129
10823,2018/3/27 22:00,A,2.782144904
10824,2018/3/27 23:00,A,2.217258047
10825,2018/3/28 00:00,A,1.256188852
10826,2018/3/28 01:00,A,0.650407718
10827,2018/3/28 02:00,A,0.389342188
10828,2018/3/28 03:00,A,0.287569452
10829,2018/3/28 04:00,A,0.265910605
10830,2018/3/28 05:00,A,0.393122684
10831,2018/3/28 06:00,A,0.87354794
10832,2018/3/28 07:00,A,1.531428384
10833,2018/3/28 08:00,A,1.931320926
10834,2018/3/28 09:00,A,2.228917889
10835,2018/3/28 10:00,A,2.468915042
10836,2018/3/28 11:00,A,2.578037555
10837,2018/3/28 12:00,A,3.047752475
10838,2018/3/28 13:00,A,1.926798346
10839,2018/3/28 14:00,A,2.367552469
10840,2018/3/28 15:00,A,2.449867499
10841,2018/3/28 16:00,A,2.495487411
10842,2018/3/28 17:00,A,2.480611569
10843,2018/3/28 18:00,A,2.597707883
10844,2018/3/28 19:00,A,2.841816281
10845,2018/3/28 20:00,A,2.246237408
10846,2018/3/28 21:00,A,2.995337714
10847,2018/3/28 22:00,A,2.844375873
10848,2018/3/28 23:00,A,2.286151636
10849,2018/3/29 00:00,A,1.351312595
10850,2018/3/29 01:00,A,0.67346344
10851,2018/3/29 02:00,A,0.410416418
10852,2018/3/29 03:00,A,0.301195828
10853,2018/3/29 04:00,A,0.263431854
10854,2018/3/29 05:00,A,0.392983148
10855,2018/3/29 06:00,A,0.873346863
10856,2018/3/29 07:00,A,1.525822311
10857,2018/3/29 08:00,A,1.365360117
10858,2018/3/29 09:00,A,2.132317453
10859,2018/3/29 10:00,A,2.405304071
10860,2018/3/29 11:00,A,2.622638742
10861,2018/3/29 12:00,A,3.140162314
10862,2018/3/29 13:00,A,2.512416299
10863,2018/3/29 14:00,A,2.375181967
10864,2018/3/29 15:00,A,2.495136154
10865,2018/3/29 16:00,A,2.641415921
10866,2018/3/29 17:00,A,2.76705033
10867,2018/3/29 18:00,A,2.762430045
10868,2018/3/29 19:00,A,2.942898444
10869,2018/3/29 20:00,A,3.122465536
10870,2018/3/29 21:00,A,3.09213812
10871,2018/3/29 22:00,A,2.826254782
10872,2018/3/29 23:00,A,2.226740729
10873,2018/3/30 00:00,A,1.308853149
10874,2018/3/30 01:00,A,0.67661705
10875,2018/3/30 02:00,A,0.417030002
10876,2018/3/30 03:00,A,0.300104483
10877,2018/3/30 04:00,A,0.280366626
10878,2018/3/30 05:00,A,0.432177704
10879,2018/3/30 06:00,A,0.937259695
10880,2018/3/30 07:00,A,1.628898633
10881,2018/3/30 08:00,A,1.511093439
10882,2018/3/30 09:00,A,2.147381082
10883,2018/3/30 10:00,A,2.578452411
10884,2018/3/30 11:00,A,2.663276465
10885,2018/3/30 12:00,A,3.168823624
10886,2018/3/30 13:00,A,2.586164471
10887,2018/3/30 14:00,A,2.448910455
10888,2018/3/30 15:00,A,2.531441489
10889,2018/3/30 16:00,A,2.623003308
10890,2018/3/30 17:00,A,2.695700549
10891,2018/3/30 18:00,A,2.730600757
10892,2018/3/30 19:00,A,2.873298843
10893,2018/3/30 20:00,A,3.117071078
10894,2018/3/30 21:00,A,3.116135855
10895,2018/3/30 22:00,A,2.875530969
10896,2018/3/30 23:00,A,2.323012219
10897,2018/3/31 00:00,A,1.53734696
10898,2018/3/31 01:00,A,0.850374426
10899,2018/3/31 02:00,A,0.493805515
10900,2018/3/31 03:00,A,0.34850408
10901,2018/3/31 04:00,A,0.304904153
10902,2018/3/31 05:00,A,0.431008167
10903,2018/3/31 06:00,A,0.93791554
10904,2018/3/31 07:00,A,1.519991666
10905,2018/3/31 08:00,A,1.997662097
10906,2018/3/31 09:00,A,2.467888013
10907,2018/3/31 10:00,A,2.745532599
10908,2018/3/31 11:00,A,2.805255093
10909,2018/3/31 12:00,A,3.111352698
10910,2018/3/31 13:00,A,2.744460135
10911,2018/3/31 14:00,A,2.635169751
10912,2018/3/31 15:00,A,2.679129416
10913,2018/3/31 16:00,A,2.717195181
10914,2018/3/31 17:00,A,2.752133417
10915,2018/3/31 18:00,A,2.833255557
10916,2018/3/31 19:00,A,3.067252542
10917,2018/3/31 20:00,A,3.313179929
10918,2018/3/31 21:00,A,3.345920563
10919,2018/3/31 22:00,A,3.145735138
10920,2018/3/31 23:00,A,2.630515363
10921,2018/4/1 00:00,A,1.591618637
10922,2018/4/1 01:00,A,0.92416571
10923,2018/4/1 02:00,A,0.56434223
10924,2018/4/1 03:00,A,0.393112119
10925,2018/4/1 04:00,A,0.317134039
10926,2018/4/1 05:00,A,0.41214165
10927,2018/4/1 06:00,A,0.864076007
10928,2018/4/1 07:00,A,1.439088394
10929,2018/4/1 08:00,A,1.829665112
10930,2018/4/1 09:00,A,2.262781918
10931,2018/4/1 10:00,A,2.554036057
10932,2018/4/1 11:00,A,2.768565686
10933,2018/4/1 12:00,A,2.996903836
10934,2018/4/1 13:00,A,2.753666968
10935,2018/4/1 14:00,A,2.668430338
10936,2018/4/1 15:00,A,2.181281174
10937,2018/4/1 16:00,A,2.651885666
10938,2018/4/1 17:00,A,2.69718916
10939,2018/4/1 18:00,A,2.674717535
10940,2018/4/1 19:00,A,2.833057327
10941,2018/4/1 20:00,A,3.021490573
10942,2018/4/1 21:00,A,2.989155209
10943,2018/4/1 22:00,A,2.817414423
10944,2018/4/1 23:00,A,2.324985703
10945,2018/4/2 00:00,A,1.46287457
10946,2018/4/2 01:00,A,0.771504059
10947,2018/4/2 02:00,A,0.452332727
10948,2018/4/2 03:00,A,0.319254004
10949,2018/4/2 04:00,A,0.280303278
10950,2018/4/2 05:00,A,0.395817801
10951,2018/4/2 06:00,A,0.852956058
10952,2018/4/2 07:00,A,1.506716479
10953,2018/4/2 08:00,A,1.456205325
10954,2018/4/2 09:00,A,2.186301016
10955,2018/4/2 10:00,A,2.451391284
10956,2018/4/2 11:00,A,2.55074549
10957,2018/4/2 12:00,A,3.100659171
10958,2018/4/2 13:00,A,2.514579349
10959,2018/4/2 14:00,A,2.385234256
10960,2018/4/2 15:00,A,2.456523941
10961,2018/4/2 16:00,A,2.574638138
10962,2018/4/2 17:00,A,2.694725806
10963,2018/4/2 18:00,A,2.633151208
10964,2018/4/2 19:00,A,2.851643799
10965,2018/4/2 20:00,A,3.103042148
10966,2018/4/2 21:00,A,3.155707697
10967,2018/4/2 22:00,A,2.994474182
10968,2018/4/2 23:00,A,2.389775989
10969,2018/4/3 00:00,A,1.500053305
10970,2018/4/3 01:00,A,0.780109534
10971,2018/4/3 02:00,A,0.492083755
10972,2018/4/3 03:00,A,0.344940472
10973,2018/4/3 04:00,A,0.307700717
10974,2018/4/3 05:00,A,0.460622314
10975,2018/4/3 06:00,A,1.016539587
10976,2018/4/3 07:00,A,1.774720642
10977,2018/4/3 08:00,A,2.215456177
10978,2018/4/3 09:00,A,2.539823251
10979,2018/4/3 10:00,A,2.834178146
10980,2018/4/3 11:00,A,2.981524655
10981,2018/4/3 12:00,A,3.581489072
10982,2018/4/3 13:00,A,2.831528525
10983,2018/4/3 14:00,A,2.701063959
10984,2018/4/3 15:00,A,2.899915726
10985,2018/4/3 16:00,A,3.196574295
10986,2018/4/3 17:00,A,3.119948886
10987,2018/4/3 18:00,A,3.087327902
10988,2018/4/3 19:00,A,3.268227063
10989,2018/4/3 20:00,A,3.42618421
10990,2018/4/3 21:00,A,3.421797189
10991,2018/4/3 22:00,A,3.12453175
10992,2018/4/3 23:00,A,2.487680603
10993,2018/4/4 00:00,A,1.500015506
10994,2018/4/4 01:00,A,0.794124838
10995,2018/4/4 02:00,A,0.48775278
10996,2018/4/4 03:00,A,0.363522263
10997,2018/4/4 04:00,A,0.32902507
10998,2018/4/4 05:00,A,0.453607489
10999,2018/4/4 06:00,A,0.986606604
11000,2018/4/4 07:00,A,1.734517603
11001,2018/4/4 08:00,A,2.264113983
11002,2018/4/4 09:00,A,2.655811224
11003,2018/4/4 10:00,A,2.923912051
11004,2018/4/4 11:00,A,2.981966898
11005,2018/4/4 12:00,A,3.528484109
11006,2018/4/4 13:00,A,2.998845123
11007,2018/4/4 14:00,A,2.89871438
11008,2018/4/4 15:00,A,3.003287012
11009,2018/4/4 16:00,A,3.165636746
11010,2018/4/4 17:00,A,3.200291257
11011,2018/4/4 18:00,A,3.198235275
11012,2018/4/4 19:00,A,3.326955688
11013,2018/4/4 20:00,A,3.535157849
11014,2018/4/4 21:00,A,3.451152026
11015,2018/4/4 22:00,A,3.090983844
11016,2018/4/4 23:00,A,2.470480167
11017,2018/4/5 00:00,A,1.701056232
11018,2018/4/5 01:00,A,1.016239606
11019,2018/4/5 02:00,A,0.671259564
11020,2018/4/5 03:00,A,0.483357736
11021,2018/4/5 04:00,A,0.399340195
11022,2018/4/5 05:00,A,0.51124216
11023,2018/4/5 06:00,A,1.054562711
11024,2018/4/5 07:00,A,1.787798434
11025,2018/4/5 08:00,A,2.365639438
11026,2018/4/5 09:00,A,2.917744882
11027,2018/4/5 10:00,A,3.288551663
11028,2018/4/5 11:00,A,3.398278757
11029,2018/4/5 12:00,A,3.756469913
11030,2018/4/5 13:00,A,3.705135385
11031,2018/4/5 14:00,A,3.590083313
11032,2018/4/5 15:00,A,3.495426495
11033,2018/4/5 16:00,A,3.365183691
11034,2018/4/5 17:00,A,3.252548715
11035,2018/4/5 18:00,A,3.248675348
11036,2018/4/5 19:00,A,3.550590021
11037,2018/4/5 20:00,A,3.656349728
11038,2018/4/5 21:00,A,3.393156607
11039,2018/4/5 22:00,A,2.913547391
11040,2018/4/5 23:00,A,2.285465323
11041,2018/4/6 00:00,A,1.563660654
11042,2018/4/6 01:00,A,0.957326163
11043,2018/4/6 02:00,A,0.607702008
11044,2018/4/6 03:00,A,0.410454568
11045,2018/4/6 04:00,A,0.341769284
11046,2018/4/6 05:00,A,0.435362524
11047,2018/4/6 06:00,A,0.949768481
11048,2018/4/6 07:00,A,1.55008797
11049,2018/4/6 08:00,A,2.105230127
11050,2018/4/6 09:00,A,2.564271118
11051,2018/4/6 10:00,A,2.828061316
11052,2018/4/6 11:00,A,2.88158078
11053,2018/4/6 12:00,A,3.106379312
11054,2018/4/6 13:00,A,2.88788042
11055,2018/4/6 14:00,A,2.822421027
11056,2018/4/6 15:00,A,2.845729773
11057,2018/4/6 16:00,A,2.862389905
11058,2018/4/6 17:00,A,2.895295297
11059,2018/4/6 18:00,A,2.88766637
11060,2018/4/6 19:00,A,3.010989151
11061,2018/4/6 20:00,A,3.312429077
11062,2018/4/6 21:00,A,3.264811404
11063,2018/4/6 22:00,A,2.864978561
11064,2018/4/6 23:00,A,2.241299969
11065,2018/4/7 00:00,A,1.484515982
11066,2018/4/7 01:00,A,0.886357144
11067,2018/4/7 02:00,A,0.55658772
11068,2018/4/7 03:00,A,0.373565521
11069,2018/4/7 04:00,A,0.305291165
11070,2018/4/7 05:00,A,0.370367612
11071,2018/4/7 06:00,A,0.884131302
11072,2018/4/7 07:00,A,1.438745316
11073,2018/4/7 08:00,A,1.925074957
11074,2018/4/7 09:00,A,2.404957248
11075,2018/4/7 10:00,A,2.594241547
11076,2018/4/7 11:00,A,2.758810974
11077,2018/4/7 12:00,A,3.004020413
11078,2018/4/7 13:00,A,2.791665546
11079,2018/4/7 14:00,A,2.750471674
11080,2018/4/7 15:00,A,2.831235773
11081,2018/4/7 16:00,A,2.849174841
11082,2018/4/7 17:00,A,2.863644708
11083,2018/4/7 18:00,A,2.804990881
11084,2018/4/7 19:00,A,2.949400427
11085,2018/4/7 20:00,A,3.121553995
11086,2018/4/7 21:00,A,3.068709741
11087,2018/4/7 22:00,A,2.833567517
11088,2018/4/7 23:00,A,2.160290482
11089,2018/4/8 00:00,A,1.319663416
11090,2018/4/8 01:00,A,0.74156604
11091,2018/4/8 02:00,A,0.462944455
11092,2018/4/8 03:00,A,0.314036609
11093,2018/4/8 04:00,A,0.269626505
11094,2018/4/8 05:00,A,0.389745047
11095,2018/4/8 06:00,A,0.834488
11096,2018/4/8 07:00,A,1.435672607
11097,2018/4/8 08:00,A,1.893222766
11098,2018/4/8 09:00,A,2.236871597
11099,2018/4/8 10:00,A,2.508330206
11100,2018/4/8 11:00,A,2.583474576
11101,2018/4/8 12:00,A,3.088871255
11102,2018/4/8 13:00,A,2.599927365
11103,2018/4/8 14:00,A,2.466346713
11104,2018/4/8 15:00,A,2.525087976
11105,2018/4/8 16:00,A,2.667381357
11106,2018/4/8 17:00,A,2.740086142
11107,2018/4/8 18:00,A,2.671568246
11108,2018/4/8 19:00,A,2.895821259
11109,2018/4/8 20:00,A,3.183126004
11110,2018/4/8 21:00,A,3.193441229
11111,2018/4/8 22:00,A,3.004204126
11112,2018/4/8 23:00,A,2.3954978
11113,2018/4/9 00:00,A,1.431565118
11114,2018/4/9 01:00,A,0.731359686
11115,2018/4/9 02:00,A,0.44804827
11116,2018/4/9 03:00,A,0.320544669
11117,2018/4/9 04:00,A,0.281262384
11118,2018/4/9 05:00,A,0.408074481
11119,2018/4/9 06:00,A,0.86298721
11120,2018/4/9 07:00,A,1.498847617
11121,2018/4/9 08:00,A,1.86974953
11122,2018/4/9 09:00,A,2.204944757
11123,2018/4/9 10:00,A,2.464922211
11124,2018/4/9 11:00,A,2.627647607
11125,2018/4/9 12:00,A,3.171849771
11126,2018/4/9 13:00,A,2.549862631
11127,2018/4/9 14:00,A,2.397434293
11128,2018/4/9 15:00,A,2.504861679
11129,2018/4/9 16:00,A,2.648368048
11130,2018/4/9 17:00,A,2.67241102
11131,2018/4/9 18:00,A,2.639132977
11132,2018/4/9 19:00,A,2.829414877
11133,2018/4/9 20:00,A,3.080100009
11134,2018/4/9 21:00,A,3.116916553
11135,2018/4/9 22:00,A,2.964281158
11136,2018/4/9 23:00,A,2.408712119
11137,2018/4/10 00:00,A,1.4693983
11138,2018/4/10 01:00,A,0.761197882
11139,2018/4/10 02:00,A,0.462326205
11140,2018/4/10 03:00,A,0.324627539
11141,2018/4/10 04:00,A,0.286395712
11142,2018/4/10 05:00,A,0.430164484
11143,2018/4/10 06:00,A,0.907415222
11144,2018/4/10 07:00,A,1.559147733
11145,2018/4/10 08:00,A,2.024708255
11146,2018/4/10 09:00,A,2.338246588
11147,2018/4/10 10:00,A,2.564755124
11148,2018/4/10 11:00,A,2.741510455
11149,2018/4/10 12:00,A,3.325206549
11150,2018/4/10 13:00,A,2.665755408
11151,2018/4/10 14:00,A,2.509838571
11152,2018/4/10 15:00,A,2.573513187
11153,2018/4/10 16:00,A,2.708198248
11154,2018/4/10 17:00,A,2.754319891
11155,2018/4/10 18:00,A,2.724368396
11156,2018/4/10 19:00,A,2.933671982
11157,2018/4/10 20:00,A,3.149929959
11158,2018/4/10 21:00,A,3.222104276
11159,2018/4/10 22:00,A,3.077821143
11160,2018/4/10 23:00,A,2.547375742
11161,2018/4/11 00:00,A,1.266413535
11162,2018/4/11 01:00,A,0.170153317
11163,2018/4/11 02:00,A,0.081839862
11164,2018/4/11 03:00,A,0.057284387
11165,2018/4/11 04:00,A,0.149899283
11166,2018/4/11 05:00,A,0.268299106
11167,2018/4/11 06:00,A,0.580950729
11168,2018/4/11 07:00,A,1.428808896
11169,2018/4/11 08:00,A,1.790794873
11170,2018/4/11 09:00,A,2.441451974
11171,2018/4/11 10:00,A,2.678535828
11172,2018/4/11 11:00,A,2.849704391
11173,2018/4/11 12:00,A,3.404031656
11174,2018/4/11 13:00,A,2.726333694
11175,2018/4/11 14:00,A,2.524375677
11176,2018/4/11 15:00,A,2.614192126
11177,2018/4/11 16:00,A,2.726181567
11178,2018/4/11 17:00,A,2.830566168
11179,2018/4/11 18:00,A,2.879017654
11180,2018/4/11 19:00,A,3.070290854
11181,2018/4/11 20:00,A,3.271971628
11182,2018/4/11 21:00,A,3.281699902
11183,2018/4/11 22:00,A,3.014473019
11184,2018/4/11 23:00,A,2.444229712
11185,2018/4/12 00:00,A,1.495080695
11186,2018/4/12 01:00,A,0.96366124
11187,2018/4/12 02:00,A,0.460505508
11188,2018/4/12 03:00,A,0.342891345
11189,2018/4/12 04:00,A,0.314736395
11190,2018/4/12 05:00,A,0.440527982
11191,2018/4/12 06:00,A,0.949143704
11192,2018/4/12 07:00,A,1.708626672
11193,2018/4/12 08:00,A,2.181367352
11194,2018/4/12 09:00,A,2.5265323
11195,2018/4/12 10:00,A,2.851270264
11196,2018/4/12 11:00,A,2.973499078
11197,2018/4/12 12:00,A,3.577202441
11198,2018/4/12 13:00,A,2.917298889
11199,2018/4/12 14:00,A,2.716787991
11200,2018/4/12 15:00,A,2.815178436
11201,2018/4/12 16:00,A,3.019041791
11202,2018/4/12 17:00,A,3.154607092
11203,2018/4/12 18:00,A,3.15191149
11204,2018/4/12 19:00,A,3.350796695
11205,2018/4/12 20:00,A,3.400231766
11206,2018/4/12 21:00,A,3.336679468
11207,2018/4/12 22:00,A,3.098511594
11208,2018/4/12 23:00,A,2.545719836
11209,2018/4/13 00:00,A,1.612158173
11210,2018/4/13 01:00,A,0.85404837
11211,2018/4/13 02:00,A,0.495238412
11212,2018/4/13 03:00,A,0.353778168
11213,2018/4/13 04:00,A,0.305758887
11214,2018/4/13 05:00,A,0.454417166
11215,2018/4/13 06:00,A,0.972608041
11216,2018/4/13 07:00,A,1.690059909
11217,2018/4/13 08:00,A,2.149013248
11218,2018/4/13 09:00,A,2.488015448
11219,2018/4/13 10:00,A,2.792540692
11220,2018/4/13 11:00,A,2.923883905
11221,2018/4/13 12:00,A,3.568559402
11222,2018/4/13 13:00,A,2.935602435
11223,2018/4/13 14:00,A,2.695129617
11224,2018/4/13 15:00,A,2.803597009
11225,2018/4/13 16:00,A,2.917072174
11226,2018/4/13 17:00,A,3.007073495
11227,2018/4/13 18:00,A,3.069770218
11228,2018/4/13 19:00,A,3.202734698
11229,2018/4/13 20:00,A,3.392704636
11230,2018/4/13 21:00,A,3.334101608
11231,2018/4/13 22:00,A,3.06637514
11232,2018/4/13 23:00,A,2.531211334
11233,2018/4/14 00:00,A,1.718119714
11234,2018/4/14 01:00,A,0.985623111
11235,2018/4/14 02:00,A,0.605669327
11236,2018/4/14 03:00,A,0.401040076
11237,2018/4/14 04:00,A,0.332420966
11238,2018/4/14 05:00,A,0.448994611
11239,2018/4/14 06:00,A,0.895562543
11240,2018/4/14 07:00,A,1.484505106
11241,2018/4/14 08:00,A,2.014080914
11242,2018/4/14 09:00,A,1.875296579
11243,2018/4/14 10:00,A,2.810621066
11244,2018/4/14 11:00,A,2.991863107
11245,2018/4/14 12:00,A,3.236778809
11246,2018/4/14 13:00,A,2.851349832
11247,2018/4/14 14:00,A,2.778684317
11248,2018/4/14 15:00,A,2.796110764
11249,2018/4/14 16:00,A,2.866196588
11250,2018/4/14 17:00,A,2.94562048
11251,2018/4/14 18:00,A,3.016541675
11252,2018/4/14 19:00,A,3.190075842
11253,2018/4/14 20:00,A,3.349463766
11254,2018/4/14 21:00,A,3.241194504
11255,2018/4/14 22:00,A,3.080857141
11256,2018/4/14 23:00,A,2.546360287
11257,2018/4/15 00:00,A,1.761330685
11258,2018/4/15 01:00,A,1.02750141
11259,2018/4/15 02:00,A,0.620559995
11260,2018/4/15 03:00,A,0.403586157
11261,2018/4/15 04:00,A,0.321509634
11262,2018/4/15 05:00,A,0.43783306
11263,2018/4/15 06:00,A,0.859556161
11264,2018/4/15 07:00,A,1.394282135
11265,2018/4/15 08:00,A,1.915506503
11266,2018/4/15 09:00,A,2.380926712
11267,2018/4/15 10:00,A,2.681920761
11268,2018/4/15 11:00,A,2.901382672
11269,2018/4/15 12:00,A,3.320923914
11270,2018/4/15 13:00,A,2.964568359
11271,2018/4/15 14:00,A,2.769736108
11272,2018/4/15 15:00,A,2.767077795
11273,2018/4/15 16:00,A,2.78624151
11274,2018/4/15 17:00,A,2.819174368
11275,2018/4/15 18:00,A,2.855195636
11276,2018/4/15 19:00,A,3.005913885
11277,2018/4/15 20:00,A,3.160252475
11278,2018/4/15 21:00,A,3.1031595
11279,2018/4/15 22:00,A,2.874350565
11280,2018/4/15 23:00,A,2.353432245
11281,2018/4/16 00:00,A,1.467452167
11282,2018/4/16 01:00,A,0.773201016
11283,2018/4/16 02:00,A,0.454814005
11284,2018/4/16 03:00,A,0.321109839
11285,2018/4/16 04:00,A,0.283305112
11286,2018/4/16 05:00,A,0.420799588
11287,2018/4/16 06:00,A,0.865788205
11288,2018/4/16 07:00,A,1.493409894
11289,2018/4/16 08:00,A,1.930674832
11290,2018/4/16 09:00,A,2.328917789
11291,2018/4/16 10:00,A,2.572679993
11292,2018/4/16 11:00,A,2.760919785
11293,2018/4/16 12:00,A,3.15257822
11294,2018/4/16 13:00,A,2.557558865
11295,2018/4/16 14:00,A,2.384803372
11296,2018/4/16 15:00,A,2.477659232
11297,2018/4/16 16:00,A,2.615799713
11298,2018/4/16 17:00,A,2.682556924
11299,2018/4/16 18:00,A,2.688828592
11300,2018/4/16 19:00,A,2.864494275
11301,2018/4/16 20:00,A,2.986329785
11302,2018/4/16 21:00,A,3.082508676
11303,2018/4/16 22:00,A,2.881401563
11304,2018/4/16 23:00,A,2.356361697
11305,2018/4/17 00:00,A,1.42275658
11306,2018/4/17 01:00,A,0.734764279
11307,2018/4/17 02:00,A,0.442724878
11308,2018/4/17 03:00,A,0.320285843
11309,2018/4/17 04:00,A,0.286231253
11310,2018/4/17 05:00,A,0.429299805
11311,2018/4/17 06:00,A,0.873211905
11312,2018/4/17 07:00,A,1.529461304
11313,2018/4/17 08:00,A,1.941398727
11314,2018/4/17 09:00,A,2.238105652
11315,2018/4/17 10:00,A,2.54712803
11316,2018/4/17 11:00,A,2.739932797
11317,2018/4/17 12:00,A,3.275912207
11318,2018/4/17 13:00,A,2.580998849
